date_format,epoch_format,zigduino-35:sound,zigduino-37:sound,zigduino-35:temperature,zigduino-37:temperature,zigduino-35:pir,zigduino-37:pir,zigduino-35:humidity,zigduino-37:humidity,zigduino-35:light,zigduino-37:light
2018-10-12T07:00:00,1539327600000,46.18132099284813,5.064366848969289,22.62633575147373,23.642911427152423,0.0,0.0,43.78262536286004,41.96403012498367,475.71897349600334,1023.0
2018-10-12T08:00:00,1539331200000,45.4438367690366,6.024400504838031,22.977324141140087,24.47766090171599,0.0,0.0,43.339462440757124,43.489987693918216,859.7824989482541,1023.0
2018-10-12T09:00:00,1539334800000,45.150189314261674,5.916701724863273,23.237905055372266,25.436727021489766,0.0,0.0,43.358140610826084,41.53794690406167,959.8498106857384,1023.0
2018-10-12T10:00:00,1539338400000,45.21422558922559,6.053451178451178,23.071633269891194,26.4951179436963,0.0,0.0,44.28434344654533,38.459806453499326,662.7676767676768,1023.0
2018-10-12T11:00:00,1539342000000,45.61464030290282,6.100967606226336,23.054312365367025,27.49789652344957,0.0,0.0,44.86255812013054,36.717711283772445,672.6634413125789,1023.0
2018-10-12T12:00:00,1539345600000,45.08624316365166,6.041649137568363,23.174043496516656,27.625872789735197,0.0,0.0,45.21594477080978,36.460748816118254,857.4960033655868,1023.0
2018-10-12T13:00:00,1539349200000,45.02692469499369,6.070256625999159,23.331888453219186,27.02158173323179,0.0,0.0,45.48607527011074,37.747581083934044,755.4488851493479,1023.0
2018-10-12T14:00:00,1539352800000,44.619107744107744,6.021876314682372,23.502525262158326,27.160496470604215,0.0,0.0,45.965067420342955,37.8744214835867,672.8068181818181,1023.0
2018-10-12T15:00:00,1539356400000,45.19346733668342,6.002515723270441,23.5,27.154339786745467,0.0,0.0,46.70653258376385,38.034339295393266,561.3304020100503,1023.0
2018-10-12T16:00:00,1539360000000,44.47986577181208,6.2,23.52496653819244,25.558120924674423,0.0006711409395973154,0.0,47.772080415047256,42.576644272772256,85.29463087248322,694.2711409395973
2018-10-12T17:00:00,1539363600000,43.541859486748,5.817837610433319,23.5367691768635,24.524568539283635,0.0,0.0,47.574505576076355,45.30290290052569,2.954564577198149,26.863693731594445
2018-10-12T18:00:00,1539367200000,43.31931005469079,5.106436684896929,23.629827891772266,23.96167418111208,0.0,0.0,46.25671003483703,45.445519769497665,2.7118216238956667,2.816154816996214
2018-10-12T19:00:00,1539370800000,43.023979806478756,5.0025241901556585,23.751787864514945,23.636348730784583,0.0,0.0,45.547454915831054,45.4550694219696,2.7118216238956667,2.790071518721077
2018-10-12T20:00:00,1539374400000,43.02229701304165,5.003786285233487,23.582835821329066,24.070761733963852,0.00042069835927639884,0.0,45.78683224374324,44.23857843850809,2.70677324358435,2.783340344972655
2018-10-12T21:00:00,1539378000000,43.12415824915825,5.0025241901556585,23.601599710958975,24.017080418543,0.0,0.0,45.48434350948141,44.02810251366756,2.7146464646464645,2.79091291543963
2018-10-12T22:00:00,1539381600000,43.222128733697936,5.0025241901556585,23.59692925086882,23.921329106710818,0.0,0.0,45.16419862065939,43.99991586161202,2.7126630206142197,2.797223390828776
2018-10-12T23:00:00,1539385200000,43.100967606226334,5.001682793437106,23.478628441823044,23.79221644259121,0.0,0.0,45.1948255459501,43.926084426154496,2.6743794699200674,2.7850231384097603
2018-10-13T00:00:00,1539388800000,43.06268405553218,5.0,23.623138879495958,23.740387189172626,0.0,0.0,44.58258329462895,43.75948726283335,2.7000420698359275,2.7930164072360117
2018-10-13T01:00:00,1539392400000,43.31762726125368,5.0,23.38695792606211,23.61565700685135,0.0,0.0,44.73832577780409,43.50361985229081,2.698359276398822,2.7882996632996635
2018-10-13T02:00:00,1539396000000,43.03575936053849,5.0,23.54539352612782,23.564535374494977,0.0,0.0,43.91072793141302,43.10307051386209,2.7105595288178375,2.7812368531762726
2018-10-13T03:00:00,1539399600000,43.14387883887253,5.0,23.332856263741256,23.48535964124886,0.0,0.0,44.06630188103829,42.7633992934558,2.698359276398822,2.7660917122423223
2018-10-13T04:00:00,1539403200000,43.18139730639731,5.0,23.445791193130443,23.43281421573111,0.0,0.0,43.412458130807586,42.26945764255163,2.6965488215488214,2.7715607909129156
2018-10-13T05:00:00,1539406800000,43.24316365166176,5.000420698359276,23.31304168219721,23.30769804640382,0.0,0.0,43.36697505490339,41.87038242210096,32.59192259150189,298.35464871687003
2018-10-13T06:00:00,1539410400000,43.10727808161548,5.0,23.342911310641266,23.436895005383008,0.0,0.0,42.90614226409052,41.10273475149473,249.49936895246108,1021.6083298275137
2018-10-13T07:00:00,1539414000000,43.29364745477493,5.001682793437106,23.308119309665678,23.637736717291524,0.0,0.0,42.811021945232795,40.35658376017287,422.509886411443,1023.0
2018-10-13T08:00:00,1539417600000,43.14724442574674,5.018939393939394,23.410937746984395,24.217845112386374,0.0,0.0,42.58392908195011,39.411952827916004,820.6748001682794,1023.0
2018-10-13T09:00:00,1539421200000,42.86447811447812,5.574253260412284,23.722306811849677,25.32124526329185,0.0,0.0,42.225757544289536,37.57745063309916,936.6763468013468,1023.0
2018-10-13T10:00:00,1539424800000,43.037021455616326,5.9991586032814475,23.622507697150745,26.64854868791361,0.0,0.0,42.55637342768353,35.82902814281754,928.5166175851914,1023.0
2018-10-13T11:00:00,1539428400000,42.29028186790072,6.0,24.3057215228821,27.88073175355673,0.0,0.0,41.672318228664246,34.34320573401541,1023.0,1023.0
2018-10-13T12:00:00,1539432000000,42.49915824915825,6.002525252525253,24.821885422022657,28.17731471816297,0.0,0.0,41.65008379233004,34.09015154437184,1023.0,1023.0
2018-10-13T13:00:00,1539435600000,42.19183845183004,6.001262095077829,25.142154184870225,27.734370947786875,0.0,0.0,41.82730343425078,34.88540166679129,1023.0,1023.0
2018-10-13T14:00:00,1539439200000,42.04964240639462,6.001682793437106,25.27677726344396,27.517879748474815,0.0,0.0,42.0474126957824,35.81018149376317,976.06394615061,1023.0
