date_format,epoch_format,zigduino-35:temperature,zigduino-37:temperature,zigduino-35:light,zigduino-37:light,zigduino-35:sound,zigduino-37:sound,zigduino-35:pir,zigduino-37:pir,zigduino-35:humidity,zigduino-37:humidity
2019-06-17T22:00:00,1560808800000,25.00235691134777,24.629630124127424,2.707912457912458,2.8341750841750843,32.88215488215488,5.4132996632996635,0.0,0.0,48.15572388003571,47.5432660202386
2019-06-17T22:30:00,1560810600000,24.953994778247317,24.530277659654416,2.7342304457527336,2.8309503784693018,32.348191757779645,5.297729184188394,0.0,0.0,48.970815535048864,48.01900733710338
2019-06-17T23:00:00,1560812400000,24.892676358271128,24.41557206850662,2.7297979797979797,2.845959595959596,32.53787878787879,5.222222222222222,0.0,0.0,49.359259438434435,48.39292957806828
2019-06-17T23:30:00,1560814200000,24.79007510802042,24.323464426501044,2.7031118587047938,2.8082422203532382,32.42136248948697,5.142977291841884,0.0,0.0,49.754667970289994,48.78940298659547
2019-06-18T00:00:00,1560816000000,24.69360337112889,24.26127928916854,2.696969696969697,2.8106060606060606,32.01851851851852,5.079124579124579,0.0,0.0,50.09410715584803,49.06447749025492
2019-06-18T00:30:00,1560817800000,24.60606101064971,24.09957985841897,2.717171717171717,2.815811606391926,32.562289562289564,5.042893187552565,0.0,0.0,50.242761130284784,49.39436496898244
2019-06-18T01:00:00,1560819600000,24.548444255447066,24.00134680648444,2.697224558452481,2.8274410774410774,32.88225399495374,5.026094276094276,0.0,0.0,50.466022045498036,49.640908594484685
2019-06-18T01:30:00,1560821400000,24.47946120111228,23.969049503464372,2.6843434343434343,2.826745164003364,32.52104377104377,5.013456686291001,0.0,0.0,50.47643109523889,49.83658541141186
2019-06-18T02:00:00,1560823200000,24.387131613177147,23.896464251508615,2.666947014297729,2.8207070707070705,33.44911690496215,5.01010101010101,0.0,0.0,50.35416326691264,50.04107681428543
2019-06-18T02:30:00,1560825000000,24.30117769594546,23.821043088379934,2.702861952861953,4.408249158249158,33.14646464646464,5.005892255892256,0.0,0.0,50.49814817640517,50.08198535161387
2019-06-18T03:00:00,1560826800000,24.24225600399955,23.73195990521533,3.984006734006734,114.27249789739277,33.21212121212121,5.00336417157275,0.0,0.0,50.30622942118532,50.13860322649084
2019-06-18T03:30:00,1560828600000,24.17804945969,23.684765014584215,21.633305298570228,506.99242424242425,33.42304457527334,5.004208754208754,0.0,0.0,50.04516362221528,50.18274419315736
2019-06-18T04:00:00,1560830400000,24.087374070678095,23.60976472848192,45.397306397306394,800.4511784511784,33.42087542087542,5.025252525252525,0.0,0.0,50.29966330287432,50.10387062303948
2019-06-18T04:30:00,1560832200000,24.003282840805824,23.596972615504285,60.98400673400673,930.0698065601346,33.06565656565657,5.005046257359125,0.0,0.0,50.653956149965026,50.16543308960679
2019-06-18T05:00:00,1560834000000,24.000168209220302,23.595623260395293,98.92094196804037,1014.3063973063973,33.65853658536585,5.011784511784512,0.0,0.0,50.56736655271384,50.102019929725316
2019-06-18T05:30:00,1560835800000,24.038720686427673,23.702357218321726,171.25252525252526,1023.0,33.42255892255892,5.006734006734007,0.0,0.0,50.55993186745178,49.852862187908954
2019-06-18T06:00:00,1560837600000,24.21279503600766,23.87712316456916,204.37794612794613,1023.0,35.620370370370374,5.027754415475189,0.0,0.0,50.13468005119349,49.473255244095455
2019-06-18T06:30:00,1560839400000,24.29697152884494,23.95193584358652,223.66610597140453,1023.0,36.047098402018506,5.02020202020202,0.0,0.0,49.9588730012398,49.53392209910383
2019-06-18T07:00:00,1560841200000,24.3099319348833,24.023484938072436,419.50589225589226,1023.0,35.85606060606061,5.062289562289562,0.0,0.0,49.74175114101834,49.79208756777574
2019-06-18T07:30:00,1560843000000,24.43653174442073,24.137174583864972,554.8468013468014,1023.0,38.18013468013468,5.1269974768713205,0.03787878787878788,0.0,49.6638890725595,50.327670303485895
2019-06-18T08:00:00,1560844800000,24.583431773269947,24.28973036743575,613.4247266610597,1023.0,38.8511354079058,5.238215488215488,0.040370058873002525,0.0,49.54398651379713,51.2996633125074
2019-06-18T08:30:00,1560846600000,24.664478735490277,24.66212106955172,711.7845117845118,1023.0,38.78114478114478,5.696969696969697,0.025252525252525252,0.0016835016835016834,49.72205397095343,51.18686873182303
2019-06-18T09:00:00,1560848400000,24.795622697181575,24.886795194736543,631.739898989899,1023.0,39.996632996633,5.590412111017662,0.05808080808080808,0.0,50.33316511417479,51.283347470706204
2019-06-18T09:30:00,1560850200000,24.947350514045375,25.09057270075737,668.0370058873002,1023.0,37.46761984861228,5.797138047138047,0.044575273338940284,0.0,50.615306918414525,49.92373724336977
2019-06-18T10:00:00,1560852000000,25.005555576748318,25.37920832072043,729.3956228956229,1023.0,36.377946127946124,5.978956228956229,0.02356902356902357,0.0,50.40808084275987,48.66489882742114
2019-06-18T10:30:00,1560853800000,25.016666730244953,25.601261950621993,752.6734006734007,1023.0,35.36616161616162,6.333894028595458,0.010942760942760943,0.0,50.04057248754533,47.90647552913733
2019-06-18T11:00:00,1560855600000,25.13215538628575,25.949326582629272,658.1380471380471,1023.0,36.782828282828284,6.529461279461279,0.026936026936026935,0.0,49.91515180799696,47.31010097927518
2019-06-18T11:30:00,1560857400000,25.280571651218114,26.075252812318126,697.4642556770395,1023.0,39.274179983179145,6.2466329966329965,0.20521446593776282,0.0,49.50142998851779,46.07306394352255
2019-06-18T12:00:00,1560859200000,25.45639714006623,26.198402276452196,779.8425925925926,1023.0,36.21969696969697,6.0,0.05555555555555555,0.0,48.80488210093694,43.52842731652288
2019-06-18T12:30:00,1560861000000,25.53956244048045,26.411868350674407,771.9806397306397,1023.0,35.792929292929294,6.090909090909091,0.058922558922558925,0.0,48.46060606445929,42.03409097010038
2019-06-18T13:00:00,1560862800000,25.656266359244203,26.633305662715003,748.036164844407,1023.0,36.239697224558455,6.0815811606391925,0.06223717409587889,0.0,48.44785532458075,41.623044491215246
2019-06-18T13:30:00,1560864600000,25.782575260509144,26.790740372757316,614.3080808080808,1023.0,38.004208754208754,6.734848484848484,0.047979797979797977,0.0,48.280976491343694,42.34646445251876
2019-06-18T14:00:00,1560866400000,25.809418953397476,26.832322592687124,619.4095878889823,1023.0,38.81328847771236,6.138888888888889,0.020185029436501262,0.0,48.40445769224175,43.91582477453983
2019-06-18T14:30:00,1560868200000,25.91868655850189,26.934818927132852,607.7415824915824,1023.0,36.79208754208754,6.32296047098402,0.037037037037037035,0.0,48.45000028770781,44.62396954407303
2019-06-18T15:00:00,1560870000000,26.01851858916106,26.784764233663026,458.8510101010101,1023.0,41.17255892255892,6.378787878787879,0.06397306397306397,0.0,49.19208739823364,44.44823189295502
2019-06-18T15:30:00,1560871800000,26.139950061666553,27.14520166056726,537.4272497897392,1023.0,43.540790580319594,6.351851851851852,0.044575273338940284,0.0,49.45845254395969,44.49991576840179
2019-06-18T16:00:00,1560873600000,26.2638045031615,27.152817558500324,458.0664983164983,1023.0,36.321548821548824,7.241379310344827,0.041245791245791245,0.0,50.15496638969139,45.16476043880838
2019-06-18T16:30:00,1560875400000,26.201347543735697,27.096633365258626,568.6119528619529,1023.0,32.18855218855219,6.392255892255892,0.0,0.0,49.873569263753666,45.15353518784648
2019-06-18T17:00:00,1560877200000,26.215812128065412,27.04124566601583,288.52565180824223,1023.0,36.92598822539949,6.044612794612795,0.024390243902439025,0.0,49.44625781663232,44.23350171689634
2019-06-18T17:30:00,1560879000000,26.274410401931917,26.89293492271481,295.83417508417506,1023.0,33.87626262626262,6.289318755256518,0.06565656565656566,0.0,49.28013471481375,45.03633337445977
2019-06-18T18:00:00,1560880800000,26.20606127652255,26.991077280205108,328.2188552188552,1023.0,31.754208754208754,6.0,0.0,0.0,49.178619346233326,45.008417408875744
2019-06-18T18:30:00,1560882600000,26.200673586987367,26.783599659412022,184.53910849453322,880.5904121110177,31.097560975609756,6.0,0.0,0.0,48.999243047279506,45.4440705641866
2019-06-18T19:00:00,1560884400000,26.199664061318344,26.55151534802986,20.786195286195287,268.5925925925926,31.443602693602692,6.0,0.0,0.0,49.10723819154681,47.24932651969319
2019-06-18T19:30:00,1560886200000,26.19966434449885,26.38922525656344,4.858704793944491,69.06902356902357,31.551724137931036,6.0,0.0,0.0,49.30639233922036,53.91026936155377
2019-06-18T20:00:00,1560888000000,26.199664061318344,26.103785079301556,2.7777777777777777,3.761143818334735,31.485690235690235,6.0,0.0,0.0,49.678787835117944,54.63338927003493
2019-06-18T20:30:00,1560889800000,26.199327359697232,25.852985324330245,2.774410774410774,2.9083263246425566,31.516835016835017,6.0,0.0,0.0,50.10690235690236,54.80344840997002
2019-06-18T21:00:00,1560891600000,26.159546445456748,25.585017159330324,2.7417998317914214,2.894781144781145,31.016820857863753,5.999158249158249,0.0,0.0,50.23002526337004,54.358922592317214
2019-06-18T21:30:00,1560893400000,26.072390848538692,25.25315397822426,2.750841750841751,2.8696383515559294,31.876262626262626,5.9873843566021865,0.0,0.0,51.157744141138764,56.05601340086145
